ensmbl_id,Cecum,Ascending colon,Hepatic flexure of colon,Transverse colon,Descending colon,Sigmoid colon,Rectosigmoid junction,"Rectum, NOS"
ENSG00000002745,0.0677028707770814,0.0886794590203097,0.1055539049862567,0.1107817256880552,0.0590675048141599,0.0759615035355578,0.0791782752515084,0.0842363650280406
ENSG00000005981,0.1545772700097728,0.1051322765880029,0.1667902465612485,0.1997149877352976,0.1425779287050278,0.0893589219452491,0.0979727216011441,0.1168821673609533
ENSG00000006071,0.0920273491688053,0.0667399924914681,0.0597152474257026,0.1155534542179395,0.0496720279901498,0.0543078795379454,0.0473549683140816,0.0473270482540943
ENSG00000006377,0.1397303695792792,0.0974409320526133,0.2535032587305558,0.5942042005108373,1.0688551878656871,0.2162743328403222,0.2702078436064846,0.7657500137826468
ENSG00000009694,0.0226916650372878,0.0273138586048217,0.0228399745833842,0.0317194009984278,0.0176334910508717,0.021928374964892,0.0238471631643369,0.0213826206486864
ENSG00000016082,0.3478806796532294,0.3553776469079381,1.0453798374352838,0.927524841321442,0.326441584206988,0.3713981819355899,0.6068914432746998,0.8648228796251698
ENSG00000018280,2.2558664042279872,2.9123613256165584,1.1999955019650486,2.587021366328188,1.881180101313304,1.656291276578871,1.6770460293786134,1.790650243134992
ENSG00000019169,1.871584058576746,2.448894818784149,0.5981730805899697,3.925553226069512,1.1312990905441005,1.6077456705003934,1.2509900285179385,0.9343965629418476
ENSG00000021826,0.7231921312249123,0.3469024944477005,0.6401026367806981,1.4081532178325915,0.3225074767959923,0.2370752228855824,0.2262018141542632,0.2427845794929675
ENSG00000027644,0.0312894507379042,0.0300238364571411,0.0176327058768814,0.0415014171768951,0.0339662491921938,0.0257821535389273,0.0148409392672057,0.0285997828690814
ENSG00000028277,1.2325001508018574,1.1956499355860406,0.7951978698553569,1.626406000636091,0.887657985027369,0.9217428642728974,0.9227994068789516,0.9060890740662388
ENSG00000033122,0.0889343775075913,0.0736496110022374,0.0798384772033659,0.1123176867174333,0.0561487836883735,0.0770381392055508,0.0690577438385229,0.0701973876176091
ENSG00000033170,24.767553514304865,24.114249464850477,22.81097067565144,18.641914686733276,17.63522946490358,12.440146752481404,16.47784544785326,15.099190263324338
ENSG00000036530,0.0474840622564972,0.0448882865766944,0.0245374454063656,0.0584902522867362,0.0524657141386852,0.0406676061492721,0.0503180908884541,0.0505684854845003
ENSG00000043591,0.9234274755806732,0.7301955220003171,0.5047178475104249,0.5930304968891376,0.3129279493196477,0.3936952212000399,0.3924427631006427,0.4298828757514439
ENSG00000047617,0.2145766731245699,0.235614704398144,0.2119023828973576,0.3519627387173322,0.1934079627169593,0.2028851985245978,0.1529246978493381,0.1890214933804286
ENSG00000050438,0.4794820512762435,0.4219751512104578,0.5589662298455624,0.8320973076728002,0.5398225475245901,0.4922076057136503,0.5433193700671056,0.5839773619466639
ENSG00000054598,3.047670835476442,3.3725710614470894,1.9864761904510688,3.309951460769629,1.8109487048380877,2.201983760318466,2.33514058831516,2.7506589054044097
ENSG00000055732,1.1412546321190462,0.4814640798422888,0.9388305584823734,0.9370279710091268,0.6469516292170637,0.3549701738219902,0.4320247902406674,0.3911151470228188
ENSG00000058404,0.0547625078619496,0.0649117099436098,0.0320886030806809,0.1123202464368757,0.0422204851197638,0.0594455736277838,0.0501646808870428,0.0604619383133701
ENSG00000060656,4.375931606362244,5.081555786700335,2.237296136693656,5.815173779337746,3.439845701945925,3.722915315024276,3.347238074975338,4.311288120484702
ENSG00000060709,0.4896007204628096,0.4721412549166282,0.4432937164252127,0.6569073837101693,0.1644093452614279,0.3873684569028625,0.3261780004644888,0.3452271429247189
ENSG00000063015,0.038074530431288,0.0448888795089454,0.026297698755156,0.0728311061858678,0.0249937237708255,0.0360539401328821,0.0470477594312667,0.0350832039768415
ENSG00000064218,0.0822201237111347,0.1167553569219208,0.1375680642728605,0.1529524977802608,0.0871322475261667,0.0725601518861788,0.058151277610494,0.0648076662743151
ENSG00000064652,4.922115274900801,5.243521609393451,3.8059474366817816,5.330586772706752,4.623702859558134,3.6097058817390346,3.619290781778669,3.605688494833914
ENSG00000066405,0.220840980259595,0.3107083514454245,0.053987986322582,0.3039705131833331,0.1011498406531735,0.1372380830657163,0.0926296413187896,0.0883715050429876
ENSG00000067048,2.8725221358758146,2.9999517738766768,12.485168757514074,0.4425064523663905,9.75628954954483,0.2044771420963118,2.0746638819680423,3.22017216905086
ENSG00000067798,0.1621429806276396,0.1864421311528796,0.0967751449956302,0.3117405381735839,0.2354557714214598,0.1842968921060677,0.1685211486752525,0.1852724126427086
ENSG00000069431,0.5838709557916179,0.6155725690415046,0.6052553864590327,0.7486191857838268,0.6111659100019411,0.5198621593326739,0.5422948502780378,0.5355297903870123
ENSG00000069535,4.6588878115460215,4.066141102064211,3.598701101452524,4.819065809082304,3.5269482422399125,3.2210385825032706,4.025444427049295,3.089942906409768
ENSG00000070182,0.2504226904605526,0.2071573828862367,0.1449387708701757,0.2397691355967595,0.2431028341727175,0.162291436522669,0.128971029490865,0.1838832543036022
